ticker,date,open,high,low,close,volume
JNJ,2023-08-07,133.9738,134.5416,133.2721,134.4539,6426679
JNJ,2023-08-08,133.8976,134.5744,132.3587,134.0005,8004296
JNJ,2023-08-09,131.2488,131.5234,130.0641,131.5028,11399077
JNJ,2023-08-10,132.9236,134.9058,130.3127,132.6512,9433662
JNJ,2023-08-11,132.3927,135.0276,131.1922,133.4019,1734157
JNJ,2023-08-14,134.1497,136.7577,132.9754,134.5425,15764475
JNJ,2023-08-15,133.9989,135.5137,133.0912,134.6366,3887347
JNJ,2023-08-16,135.2198,136.8418,134.2184,134.8167,28077600
JNJ,2023-08-17,134.4416,134.6473,134.2363,134.3925,39588757
JNJ,2023-08-18,135.8051,137.0708,135.5628,135.9287,8562349
JNJ,2023-08-21,134.0774,137.9196,133.7224,135.5942,7656090
JNJ,2023-08-22,138.6482,139.2535,138.5433,138.6327,13032415
JNJ,2023-08-23,140.9034,141.0751,139.9545,140.113,15587122
JNJ,2023-08-24,143.0765,144.0829,139.8188,141.4535,4370787
JNJ,2023-08-25,139.4052,141.4016,139.3248,140.7546,4628019
JNJ,2023-08-28,140.2479,140.9873,138.8802,140.3499,25472764
JNJ,2023-08-29,137.9692,141.2317,137.7222,140.0806,10237741
JNJ,2023-08-30,138.1899,141.6247,137.9913,140.3044,2779980
JNJ,2023-08-31,140.3554,140.559,136.4093,138.1959,36383925
JNJ,2023-09-01,137.0003,137.3149,134.9565,136.4218,50655302
JNJ,2023-09-04,136.698,137.4072,136.3661,137.0352,10969699
JNJ,2023-09-05,138.1031,138.7199,137.834,138.1661,11394310
JNJ,2023-09-06,140.4748,142.8147,139.9276,141.9851,9826102
JNJ,2023-09-07,142.8888,143.5724,142.3358,142.5658,5457630
JNJ,2023-09-08,141.3745,144.2764,141.1251,141.764,11891689
JNJ,2023-09-11,140.7122,143.124,139.418,140.6986,19523547
JNJ,2023-09-12,137.6838,141.0824,137.639,139.5066,4664896
JNJ,2023-09-13,138.1127,138.4043,137.0465,137.3371,27136586
JNJ,2023-09-14,138.916,139.1806,137.8104,137.9173,5929400
JNJ,2023-09-15,138.3349,139.8086,135.1027,137.6561,11604743
JNJ,2023-09-18,136.4485,138.2718,135.7556,136.1293,8797796
JNJ,2023-09-19,138.1128,139.6767,135.7423,137.0881,27712016
JNJ,2023-09-20,135.8889,135.9998,134.1765,135.6538,8890084
JNJ,2023-09-21,137.6042,138.958,137.3755,137.5221,15457462
JNJ,2023-09-22,138.06,138.1326,137.0039,137.1391,14594448
JNJ,2023-09-25,136.419,137.4852,136.0391,137.0972,5178324
JNJ,2023-09-26,136.8162,139.5485,135.495,136.9632,6979204
JNJ,2023-09-27,137.0727,137.154,135.051,135.7484,7559103
JNJ,2023-09-28,134.4604,137.3869,132.8623,134.9795,10509408
JNJ,2023-09-29,135.2619,136.7923,132.5237,134.8283,19453983
JNJ,2023-10-02,136.0571,137.64,135.359,136.6772,9492405
JNJ,2023-10-03,136.3062,136.5267,134.9753,135.5518,16636423
JNJ,2023-10-04,135.424,136.8846,133.3701,135.9302,13113798
JNJ,2023-10-05,136.7129,137.9921,136.6993,136.979,14608003
JNJ,2023-10-06,140.2906,141.4296,137.2762,139.044,35316695
JNJ,2023-10-09,139.2153,140.4807,138.4524,139.4406,12850549
JNJ,2023-10-10,141.5052,142.9934,140.7077,140.7851,3889030
JNJ,2023-10-11,142.295,143.3651,141.3916,142.3943,16599484
JNJ,2023-10-12,141.1891,143.152,139.4038,141.6146,35022908
JNJ,2023-10-13,140.6228,141.5782,139.7139,141.3212,8245855
JNJ,2023-10-16,142.0596,142.975,139.8726,141.4594,23069259
JNJ,2023-10-17,141.2917,142.9807,139.0843,141.1299,22056442
JNJ,2023-10-18,140.8548,144.6224,140.7506,142.3444,10359842
JNJ,2023-10-19,140.0826,140.2961,139.3907,139.5786,23675268
JNJ,2023-10-20,139.7709,141.9712,139.5778,140.1815,10055738
JNJ,2023-10-23,141.2583,142.0187,140.7154,141.8868,24377149
JNJ,2023-10-24,142.3975,142.6604,138.8053,141.4573,8718390
JNJ,2023-10-25,143.3576,144.5103,141.539,142.2091,20919381
JNJ,2023-10-26,142.8319,145.9302,142.2308,143.2323,13737846
JNJ,2023-10-27,140.715,142.3468,139.6896,140.239,16265999
JNJ,2023-10-30,140.8066,141.4161,139.7551,140.9349,4220980
JNJ,2023-10-31,140.931,142.4886,139.0083,141.4105,6682506
JNJ,2023-11-01,141.6471,142.0076,137.4921,140.0284,24328194
JNJ,2023-11-02,140.5824,141.4154,138.9827,140.459,15628649
JNJ,2023-11-03,142.407,142.8796,141.9893,142.3008,8100342
JNJ,2023-11-06,139.3598,142.7817,138.097,140.3602,49307325
JNJ,2023-11-07,138.319,140.7802,136.272,138.8222,1671623
JNJ,2023-11-08,142.7374,142.8626,139.1093,140.3134,29664019
JNJ,2023-11-09,141.5577,142.5396,137.6522,140.0871,7864770
JNJ,2023-11-10,144.3037,145.1825,142.5217,142.8306,3167777
JNJ,2023-11-13,143.7025,147.2879,142.369,144.9862,2191377
JNJ,2023-11-14,142.0183,144.4135,141.7207,142.6402,37145617
JNJ,2023-11-15,142.245,145.0136,140.2807,142.7593,15221517
JNJ,2023-11-16,142.9089,144.7992,142.135,143.6368,27325099
JNJ,2023-11-17,143.7723,144.7233,141.7043,144.0835,4593489
JNJ,2023-11-20,145.0519,146.0576,143.5149,144.7005,90205059
JNJ,2023-11-21,144.8965,146.3141,144.3574,146.1883,7198089
JNJ,2023-11-22,146.4584,149.0646,146.1615,148.4112,7519097
JNJ,2023-11-23,148.5281,148.8277,146.8791,147.6307,18323981
JNJ,2023-11-24,147.68,148.9539,146.8827,147.1516,11403071
JNJ,2023-11-27,147.7596,149.2043,146.0807,148.074,33103096
JNJ,2023-11-28,149.4162,149.9455,149.1175,149.3622,19466071
JNJ,2023-11-29,148.4491,151.7533,148.0253,148.9981,11596930
JNJ,2023-11-30,149.2318,150.2199,148.8291,150.2062,25385889
JNJ,2023-12-01,149.897,153.4792,149.0489,150.6939,27587998
JNJ,2023-12-04,152.1413,153.339,148.6013,151.1402,22680836
JNJ,2023-12-05,148.8537,151.508,147.0295,149.7809,15957751
JNJ,2023-12-06,151.6189,151.7488,149.297,150.2657,22149833
JNJ,2023-12-07,153.3416,154.413,153.0474,153.6194,12908452
JNJ,2023-12-08,151.9088,155.2672,151.8573,153.293,7517234
JNJ,2023-12-11,151.3752,151.9114,150.5363,151.8322,19431985
JNJ,2023-12-12,152.3196,153.3334,151.6229,153.0316,36648374
JNJ,2023-12-13,151.4235,153.5894,151.1149,151.2737,21803427
JNJ,2023-12-14,152.3895,153.9537,152.2417,153.1937,6685247
JNJ,2023-12-15,155.301,155.4237,154.2221,154.4495,17247733
JNJ,2023-12-18,154.8569,154.9175,153.4682,153.8443,8336109
JNJ,2023-12-19,153.5988,154.0362,151.2162,154.0186,39967211
JNJ,2023-12-20,155.2235,158.0264,153.501,155.4103,23122255
JNJ,2023-12-21,154.6116,155.7561,154.2393,154.8607,11426288
JNJ,2023-12-22,154.3864,154.9014,154.0974,154.3785,7360985
JNJ,2023-12-25,155.285,156.2449,153.1988,153.5155,9633437
JNJ,2023-12-26,154.2312,155.9181,152.7039,153.3645,19865225
JNJ,2023-12-27,153.3396,154.8023,152.9703,154.7812,8126156
JNJ,2023-12-28,155.5051,156.5471,154.516,156.3438,21967358
JNJ,2023-12-29,154.8599,155.1587,152.0589,154.8598,9717247
JNJ,2024-01-01,156.1138,156.7369,154.7233,156.4452,27528614
JNJ,2024-01-02,154.3137,155.8754,153.8919,155.3194,31428123
JNJ,2024-01-03,151.4823,153.2307,150.1829,151.8902,7994080
JNJ,2024-01-04,154.5399,154.6342,153.7383,154.4893,31268494
JNJ,2024-01-05,153.5263,156.376,153.0627,153.9675,14145043
JNJ,2024-01-08,153.1354,153.6884,150.561,153.123,16131721
JNJ,2024-01-09,151.8761,151.9356,150.9907,151.8854,8563178
JNJ,2024-01-10,150.773,152.3771,149.7995,151.7003,30113115
JNJ,2024-01-11,153.6138,155.1719,151.1282,153.0782,14830591
JNJ,2024-01-12,149.827,151.733,149.771,150.3706,13104655
JNJ,2024-01-15,147.7755,148.4378,144.9922,147.7699,15646560
JNJ,2024-01-16,147.5567,149.1558,146.3665,146.9831,16665573
JNJ,2024-01-17,148.6675,149.6225,146.9018,147.3087,11773412
JNJ,2024-01-18,147.5118,148.4357,146.9997,148.301,9286531
JNJ,2024-01-19,148.8235,149.1332,145.6582,147.9634,21633188
JNJ,2024-01-22,147.3569,150.6241,145.6438,147.9255,25198971
JNJ,2024-01-23,148.8745,150.1606,148.3095,148.8435,102914320
JNJ,2024-01-24,148.3858,150.0825,145.9702,148.2375,21546770
JNJ,2024-01-25,148.4532,149.6137,145.5417,147.8438,32652717
JNJ,2024-01-26,147.3398,147.6406,145.0807,146.3726,7189986
JNJ,2024-01-29,147.8153,148.0214,145.5426,146.2123,10529287
JNJ,2024-01-30,144.2516,145.9677,144.0839,145.778,18409428
JNJ,2024-01-31,146.7082,147.0652,146.0709,146.2073,30341441
JNJ,2024-02-01,144.7991,148.937,143.9315,146.3803,4260340
JNJ,2024-02-02,148.1686,149.2985,145.9862,147.7902,18054419
JNJ,2024-02-05,148.0712,149.2289,146.2663,148.6568,34003345
JNJ,2024-02-06,146.0838,149.0461,144.8105,147.3836,7557139
JNJ,2024-02-07,148.658,149.1557,147.7696,148.6858,7113117
JNJ,2024-02-08,148.2161,148.9113,147.6583,148.4178,36330257
JNJ,2024-02-09,147.5204,147.9044,146.183,147.6194,26765351
JNJ,2024-02-12,142.9627,146.6017,142.0424,144.7652,12771017
JNJ,2024-02-13,143.4596,146.5542,143.2683,145.3908,34611250
JNJ,2024-02-14,144.3215,145.9713,143.785,145.5103,15115219
JNJ,2024-02-15,145.3449,146.1917,142.2341,143.5718,3396362
JNJ,2024-02-16,142.3645,143.0074,142.1054,142.3035,5747427
JNJ,2024-02-19,140.0846,140.7321,138.0584,139.8447,13175617
JNJ,2024-02-20,140.3282,141.3985,138.5158,139.9075,6077871
JNJ,2024-02-21,136.9617,140.4479,136.4536,137.9182,4740836
JNJ,2024-02-22,138.2614,140.0464,137.8365,139.4793,54058771
JNJ,2024-02-23,138.6612,140.9431,138.505,138.959,24343188
JNJ,2024-02-26,139.6647,142.384,137.6958,139.782,17967959
JNJ,2024-02-27,141.7141,142.8147,140.231,141.6567,3147502
JNJ,2024-02-28,138.504,142.3459,137.1837,139.7512,8864171
JNJ,2024-02-29,140.0031,142.8465,139.6681,140.7727,22983681
JNJ,2024-03-01,138.706,139.1225,136.8184,138.9208,10493680
JNJ,2024-03-04,140.6682,142.2929,139.8377,140.3939,61387628
JNJ,2024-03-05,140.4977,142.1457,138.7684,139.872,21425298
JNJ,2024-03-06,140.1323,141.3358,139.7056,140.3937,20766489
JNJ,2024-03-07,140.8898,143.1544,139.3001,140.9729,20629095
JNJ,2024-03-08,142.3318,142.4823,140.8371,141.6925,14617570
JNJ,2024-03-11,143.5538,143.9586,142.8993,143.2367,29937969
JNJ,2024-03-12,139.3538,141.9092,139.2687,140.5973,16434992
JNJ,2024-03-13,140.7071,141.2087,139.9371,140.8768,11031172
JNJ,2024-03-14,140.9708,142.0594,140.7401,141.2625,32921941
JNJ,2024-03-15,141.2455,141.8924,140.2302,140.946,9080679
JNJ,2024-03-18,141.9635,142.8493,139.8396,141.8124,16717869
JNJ,2024-03-19,144.994,146.5226,142.9876,144.1988,34155023
JNJ,2024-03-20,144.1091,145.7304,143.2712,144.2362,25008899
JNJ,2024-03-21,146.5864,149.189,144.5659,146.587,71867585
JNJ,2024-03-22,146.5611,146.9725,146.4483,146.9542,4826040
JNJ,2024-03-25,147.636,148.587,146.0677,146.713,15746985
JNJ,2024-03-26,146.6018,148.2536,144.127,146.8416,5461149
JNJ,2024-03-27,146.0475,147.3014,144.3923,145.757,28242367
JNJ,2024-03-28,145.7693,145.9353,142.5678,144.3903,28170634
JNJ,2024-03-29,148.4512,149.6919,146.8189,149.3439,14283699
JNJ,2024-04-01,146.5298,148.8698,146.2176,146.9756,8364055
JNJ,2024-04-02,145.4815,148.862,145.3548,147.1967,47139990
JNJ,2024-04-03,145.4168,147.213,144.5446,146.899,30586854
JNJ,2024-04-04,145.6261,149.6198,144.5597,147.1213,2581786
JNJ,2024-04-05,148.3215,148.6998,147.0173,147.3809,23255960
JNJ,2024-04-08,148.1201,148.8919,144.8449,146.2312,9360481
JNJ,2024-04-09,146.1586,148.9797,145.3972,147.4765,10811145
JNJ,2024-04-10,147.7224,148.3903,146.2073,148.2026,18843686
JNJ,2024-04-11,145.183,146.8071,144.6327,146.5738,50146336
JNJ,2024-04-12,145.3621,146.7979,142.2482,144.2493,20495366
JNJ,2024-04-15,143.5823,144.0932,143.0809,144.0436,24615180
JNJ,2024-04-16,143.2369,144.2647,139.7463,142.4334,3000184
JNJ,2024-04-17,139.7092,140.8717,138.3123,140.7614,18879979
JNJ,2024-04-18,138.9606,140.7475,138.544,139.736,10445814
JNJ,2024-04-19,137.1509,139.5073,136.6041,138.972,34137216
JNJ,2024-04-22,137.4446,139.7908,136.9681,138.9155,27838896
JNJ,2024-04-23,138.1324,139.4657,137.9172,138.0356,1984141
JNJ,2024-04-24,138.4835,139.8147,136.8462,138.1837,14427236
JNJ,2024-04-25,138.5133,139.534,135.7697,138.036,11665604
JNJ,2024-04-26,137.6656,139.7085,136.7818,138.8766,5752508
JNJ,2024-04-29,137.5502,141.0345,137.4998,138.9662,15123061
JNJ,2024-04-30,139.8791,140.5532,138.1865,139.8496,19469124
JNJ,2024-05-01,140.9221,144.3042,139.7666,141.8674,11678608
JNJ,2024-05-02,142.049,143.6311,141.3036,142.5216,10687582
JNJ,2024-05-03,141.2241,143.9905,140.1193,142.4429,25638529
JNJ,2024-05-06,141.3329,144.2762,140.9067,143.1996,87194686
JNJ,2024-05-07,145.5063,147.834,144.6169,146.5776,20284164
JNJ,2024-05-08,146.5512,147.4911,143.9807,145.916,22651532
JNJ,2024-05-09,146.4124,147.8775,145.2029,146.9405,6644809
JNJ,2024-05-10,149.3256,150.1506,148.2391,148.7364,1292749
JNJ,2024-05-13,147.5084,147.5354,146.2231,147.0755,10849546
JNJ,2024-05-14,147.0162,147.2867,146.1255,146.5675,19241229
JNJ,2024-05-15,149.0345,149.041,149.0139,149.0365,20823519
JNJ,2024-05-16,146.3176,148.602,145.044,146.9156,18804530
JNJ,2024-05-17,147.7194,151.1342,147.4433,149.1992,6733418
JNJ,2024-05-20,148.862,149.0213,148.5375,148.6917,23320127
JNJ,2024-05-21,148.2769,149.5533,146.8295,148.1566,22666257
JNJ,2024-05-22,151.4918,151.717,148.8654,151.0443,25215502
JNJ,2024-05-23,150.0558,151.2592,148.8888,150.2151,12524473
JNJ,2024-05-24,150.2855,151.5809,150.2758,150.9237,15988322
JNJ,2024-05-27,153.6517,154.4929,150.1149,151.7652,11601263
JNJ,2024-05-28,153.8677,154.0817,151.267,151.4592,56287515
JNJ,2024-05-29,151.437,152.7931,150.0636,151.7697,89017061
JNJ,2024-05-30,147.2716,150.6834,146.632,148.576,3255997
JNJ,2024-05-31,146.719,147.5734,146.4888,147.3314,22884336
JNJ,2024-06-03,145.2275,145.2513,144.6046,145.1707,6350395
JNJ,2024-06-04,147.4107,147.5071,146.9686,147.1802,9580415
JNJ,2024-06-05,147.2187,148.8927,145.5704,146.621,9738533
JNJ,2024-06-06,146.4479,149.4076,144.9987,146.959,28326740
JNJ,2024-06-07,146.7416,147.4273,145.5282,146.9586,7440477
JNJ,2024-06-10,147.4996,149.5682,145.3334,147.6514,73021661
JNJ,2024-06-11,148.0267,149.2822,146.0435,147.2873,23309125
JNJ,2024-06-12,148.0453,149.9321,146.5741,147.5649,26617182
JNJ,2024-06-13,146.5401,148.96,146.2124,147.1763,25226224
JNJ,2024-06-14,148.9592,149.0826,146.3635,147.1818,14536149
JNJ,2024-06-17,148.2379,149.6023,144.3931,147.0194,22581383
JNJ,2024-06-18,147.8523,148.4818,147.3155,148.0465,19769479
JNJ,2024-06-19,148.189,150.1654,147.9521,148.892,71930187
JNJ,2024-06-20,149.0819,149.5163,148.9217,149.4572,35554276
JNJ,2024-06-21,149.3826,150.0197,148.9915,149.9729,18731437
JNJ,2024-06-24,148.7456,151.1853,147.712,148.8751,8940484
JNJ,2024-06-25,146.6799,148.3175,145.5595,148.11,16224322
JNJ,2024-06-26,151.1569,152.8238,149.578,150.1532,9820711
JNJ,2024-06-27,146.0658,148.1443,144.1566,146.8097,13035990
JNJ,2024-06-28,147.4906,148.6542,145.775,146.289,34568319
JNJ,2024-07-01,145.9336,148.0054,145.3061,145.5509,19512105
JNJ,2024-07-02,147.7687,148.0021,143.8354,145.866,36403309
JNJ,2024-07-03,144.2006,145.4444,143.944,145.1848,12820604
JNJ,2024-07-04,146.6395,148.4991,145.4763,147.1533,10157607
JNJ,2024-07-05,145.6993,148.3579,144.2562,146.6313,41491557
JNJ,2024-07-08,146.3915,147.2716,145.765,146.1051,33563964
JNJ,2024-07-09,147.7437,147.8303,144.4076,147.0435,16878748
JNJ,2024-07-10,147.854,148.4302,144.8139,147.2648,17156183
JNJ,2024-07-11,148.2935,149.6919,147.6745,148.8106,12456646
JNJ,2024-07-12,150.389,151.5847,147.9347,149.012,15552044
JNJ,2024-07-15,148.9929,150.9233,148.0102,148.4536,20969687
JNJ,2024-07-16,149.1291,150.2481,148.5654,150.1177,10778435
JNJ,2024-07-17,151.2456,151.3047,151.1053,151.262,8408396
JNJ,2024-07-18,153.0017,153.5762,150.053,151.4343,7642229
JNJ,2024-07-19,150.7159,151.3448,150.6158,151.1414,3825801
JNJ,2024-07-22,153.0936,153.6585,149.2009,151.794,63593905
JNJ,2024-07-23,149.8396,151.0751,146.9259,149.2741,3484430
JNJ,2024-07-24,150.5901,150.6302,148.457,150.2347,4820400
JNJ,2024-07-25,149.486,151.619,148.8031,151.0566,16206419
JNJ,2024-07-26,150.9403,151.6484,149.4645,151.0082,9299894
JNJ,2024-07-29,155.7909,155.8281,151.247,153.0591,24417490
JNJ,2024-07-30,150.649,152.3052,148.6964,150.9655,7473300
JNJ,2024-07-31,148.7411,151.2137,147.1601,149.9695,5829822
JNJ,2024-08-01,148.2613,148.8224,147.286,148.3839,21367819
JNJ,2024-08-02,149.5216,149.8701,147.1355,148.2088,8931650
JNJ,2024-08-05,148.6045,149.3543,148.3408,149.0612,7502214
JNJ,2024-08-06,148.0756,148.5666,147.7442,147.8102,14062042
JNJ,2024-08-07,148.5446,148.5994,146.5224,148.4183,7201610
JNJ,2024-08-08,147.5457,148.9148,145.595,147.3387,11563714
JNJ,2024-08-09,145.665,147.6196,145.497,147.138,9603480
JNJ,2024-08-12,148.468,149.2128,147.1035,147.7671,53990545
JNJ,2024-08-13,143.6776,145.4763,141.4817,143.0475,2861136
JNJ,2024-08-14,143.452,145.6818,141.9012,143.0857,10673087
JNJ,2024-08-15,143.7401,144.2408,143.3228,143.3264,13214846
JNJ,2024-08-16,143.599,145.9731,142.6625,145.0418,10745771
JNJ,2024-08-19,143.6611,145.811,143.2329,145.5447,9804510
JNJ,2024-08-20,142.344,143.7347,141.8005,143.7185,9662239
JNJ,2024-08-21,144.5087,147.2914,142.58,144.7581,12146100
JNJ,2024-08-22,145.5971,146.6058,141.3271,143.9428,5655876
JNJ,2024-08-23,145.8373,145.9121,141.8122,143.8971,19272558
JNJ,2024-08-26,146.0325,147.8868,145.4453,146.0876,44516367
JNJ,2024-08-27,147.645,150.1158,145.3387,147.3891,25733847
JNJ,2024-08-28,146.2745,147.8038,145.9859,147.1285,11135317
JNJ,2024-08-29,145.5453,146.8825,144.8977,145.2331,28420695
JNJ,2024-08-30,142.287,144.9217,142.0464,143.4736,51708379
JNJ,2024-09-02,140.2363,143.8194,139.7541,142.4277,19573740
JNJ,2024-09-03,142.3819,143.8899,140.8712,141.9727,56804656
JNJ,2024-09-04,141.8307,142.7245,140.3737,142.2137,10259640
JNJ,2024-09-05,142.3043,142.5565,141.9198,142.3981,10270579
JNJ,2024-09-06,144.0038,145.5018,140.9051,143.4086,22547414
JNJ,2024-09-09,142.1676,143.3254,142.0653,143.0592,20612800
JNJ,2024-09-10,144.5785,145.7189,144.4056,145.4611,55055479
JNJ,2024-09-11,146.354,148.0647,143.8713,145.6156,6809921
JNJ,2024-09-12,145.2284,146.6064,144.717,144.9838,19525690
JNJ,2024-09-13,145.4351,146.0371,144.9832,145.6502,16468811
JNJ,2024-09-16,145.5887,148.4594,145.1102,146.2022,6943343
JNJ,2024-09-17,147.4743,148.2005,146.2222,147.6978,26099056
JNJ,2024-09-18,144.723,146.4987,143.2111,145.0932,8387396
JNJ,2024-09-19,145.3934,147.2734,143.2582,145.5795,17376874
JNJ,2024-09-20,146.0649,146.0986,144.7588,144.884,44653685
JNJ,2024-09-23,147.3826,149.5158,146.7361,147.4481,16469463
JNJ,2024-09-24,147.1009,149.5274,146.6228,149.4409,14824952
JNJ,2024-09-25,149.7414,150.2635,149.1954,150.0406,18249930
JNJ,2024-09-26,148.6083,149.2219,146.8803,148.9619,68746892
JNJ,2024-09-27,151.0749,152.2466,149.7402,151.3623,17489605
JNJ,2024-09-30,150.1612,151.6365,149.528,150.7034,11543925
JNJ,2024-10-01,153.1017,155.1009,150.216,152.9027,8434893
JNJ,2024-10-02,151.0945,152.6573,150.2165,150.9202,27138995
JNJ,2024-10-03,150.2397,152.607,149.6549,151.5643,16862362
JNJ,2024-10-04,149.7717,154.1343,149.4406,151.9064,15404962
JNJ,2024-10-07,153.1123,154.4917,152.1853,154.182,15135176
JNJ,2024-10-08,153.8698,154.8177,151.9063,153.9137,3068190
JNJ,2024-10-09,154.4606,155.4064,153.5564,155.3155,34664629
JNJ,2024-10-10,153.0057,155.55,150.3374,152.8956,11248606
JNJ,2024-10-11,151.1064,152.8123,150.4404,151.0866,11697096
JNJ,2024-10-14,152.4432,152.5548,151.0887,151.4958,12438703
JNJ,2024-10-15,149.7988,150.1703,149.305,149.9353,14777052
JNJ,2024-10-16,152.3256,152.36,151.1332,151.2063,5821323
JNJ,2024-10-17,152.4159,153.2785,150.6077,151.3873,15318107
JNJ,2024-10-18,151.2646,153.3226,150.7701,151.2204,21217071
JNJ,2024-10-21,150.7857,152.7715,149.5141,151.5149,13010103
JNJ,2024-10-22,151.391,154.385,150.927,153.296,13664093
JNJ,2024-10-23,154.1367,154.7559,150.8291,152.4889,3816826
JNJ,2024-10-24,149.4929,153.4859,149.2783,151.4266,13911085
JNJ,2024-10-25,152.7348,154.2362,149.3322,151.9984,6173690
JNJ,2024-10-28,154.0782,155.107,153.4252,154.6425,35943970
JNJ,2024-10-29,153.725,155.0373,152.7416,153.0332,53577164
JNJ,2024-10-30,151.8128,152.1421,150.5535,151.8691,24429103
JNJ,2024-10-31,152.4612,152.6911,152.2366,152.3488,18180918
JNJ,2024-11-01,153.6856,154.1756,153.1408,154.1241,30907978
JNJ,2024-11-04,152.286,153.5348,150.4913,151.8994,8416195
JNJ,2024-11-05,154.1994,154.4866,152.2534,153.3008,87767846
JNJ,2024-11-06,154.5139,154.6032,154.2926,154.3751,28769707
JNJ,2024-11-07,155.4402,156.6672,153.542,156.1139,3817144
JNJ,2024-11-08,153.8952,156.2369,152.2148,154.6716,6385569
JNJ,2024-11-11,153.4805,154.4568,150.6955,152.5279,14219373
JNJ,2024-11-12,152.0401,153.3547,151.817,152.6254,16288748
JNJ,2024-11-13,149.5322,152.6025,148.6818,150.2153,5981591
JNJ,2024-11-14,150.9076,152.5383,150.3914,150.575,10168622
JNJ,2024-11-15,152.0602,154.4296,152.0273,152.0549,8168786
JNJ,2024-11-18,152.4347,155.8627,150.6315,153.1641,15064713
JNJ,2024-11-19,154.2002,154.9032,150.6982,152.3312,49378938
JNJ,2024-11-20,154.8568,155.8584,152.0677,153.3213,22319441
JNJ,2024-11-21,155.3062,155.7508,154.045,154.1535,26627067
JNJ,2024-11-22,154.9127,155.266,154.1543,154.3185,11591385
JNJ,2024-11-25,151.7606,152.4541,151.308,152.4341,19071758
JNJ,2024-11-26,153.9076,156.2633,151.3927,154.043,4995279
JNJ,2024-11-27,155.369,157.2639,153.1375,154.6887,36387299
JNJ,2024-11-28,154.0054,156.2618,152.4178,153.6216,25643433
JNJ,2024-11-29,153.7259,156.8597,153.5028,154.8933,94135673
JNJ,2024-12-02,156.74,156.8757,155.1142,156.3286,9435088
JNJ,2024-12-03,155.6665,157.2065,154.7035,155.2313,10970447
JNJ,2024-12-04,157.5717,159.7182,155.7274,157.6114,36674950
JNJ,2024-12-05,156.4411,157.2927,154.5441,155.3213,10634188
JNJ,2024-12-06,155.1459,157.5406,153.0025,155.2089,66338202
JNJ,2024-12-09,155.6463,155.8983,152.192,153.5632,43319171
JNJ,2024-12-10,154.3477,155.8602,152.6126,155.0821,18179195
JNJ,2024-12-11,154.0503,154.1516,149.1539,151.6612,8600229
JNJ,2024-12-12,149.1523,150.19,147.6483,149.1039,10807077
JNJ,2024-12-13,149.3685,149.5482,147.2977,148.9129,16730081
JNJ,2024-12-16,150.0732,150.6493,148.6258,149.4119,34203108
JNJ,2024-12-17,149.0607,149.4617,148.3969,149.1764,23275896
JNJ,2024-12-18,148.8251,149.097,146.683,148.2296,6409150
JNJ,2024-12-19,148.1959,151.8198,146.5628,149.2008,41887966
JNJ,2024-12-20,149.6266,150.3261,147.7576,148.9894,23702961
JNJ,2024-12-23,150.5426,152.3978,149.2504,149.774,3364042
JNJ,2024-12-24,151.2131,152.1156,150.0144,151.4499,66811549
JNJ,2024-12-25,151.3937,152.3867,150.4007,151.537,29493838
JNJ,2024-12-26,153.9961,154.1036,149.5205,151.9181,8272545
JNJ,2024-12-27,154.8213,154.9698,151.4079,152.3346,13470263
JNJ,2024-12-30,151.384,152.6173,148.9325,151.225,25214991
JNJ,2024-12-31,155.1834,155.813,154.1545,154.1632,26900652
JNJ,2025-01-01,153.5361,155.1721,150.7121,153.4013,4398758
JNJ,2025-01-02,156.0596,156.5898,151.7283,154.128,3510943
JNJ,2025-01-03,152.3639,154.291,151.2212,152.9459,24247181
JNJ,2025-01-06,154.5474,155.384,152.2959,153.3131,16603403
JNJ,2025-01-07,155.3348,155.363,154.0027,154.2037,32099192
JNJ,2025-01-08,154.0829,154.3505,153.8608,153.9359,5056814
JNJ,2025-01-09,154.6207,157.7115,154.5448,155.6437,8519690
JNJ,2025-01-10,157.278,157.5502,155.718,156.7381,18039755
JNJ,2025-01-13,155.9965,158.2,154.678,157.491,7422787
JNJ,2025-01-14,157.6174,157.7982,156.2355,156.6938,16978232
JNJ,2025-01-15,156.7137,157.2681,155.9841,156.9311,12967850
JNJ,2025-01-16,158.0676,159.477,157.7286,157.7938,5823068
JNJ,2025-01-17,160.985,162.2026,158.1112,160.2581,18649853
JNJ,2025-01-20,165.0602,165.2981,163.8697,163.8846,20689027
JNJ,2025-01-21,166.3865,166.9822,163.4595,165.359,42399681
JNJ,2025-01-22,166.8858,169.6312,165.3033,166.8217,35834630
JNJ,2025-01-23,165.2692,165.5403,163.527,164.6969,15533079
JNJ,2025-01-24,161.5333,164.2489,160.4049,163.3927,56106570
JNJ,2025-01-27,165.9653,166.0991,161.2253,163.0879,33110779
JNJ,2025-01-28,162.996,164.0296,161.2088,162.6729,2795157
JNJ,2025-01-29,161.6399,163.7131,160.0177,162.0907,58498764
JNJ,2025-01-30,159.822,161.2682,157.8104,160.1583,42787004
JNJ,2025-01-31,160.031,160.6356,158.7378,159.904,34626829
JNJ,2025-02-03,161.1501,162.8402,160.0304,161.1365,5915830
JNJ,2025-02-04,161.2184,164.0653,159.8399,162.5583,37306014
JNJ,2025-02-05,165.6945,165.7092,163.3192,164.065,23300003
